data,data,qtd_vendas,dayofmonth,dayofweek,month,year,small_MA,big_MA,qtd_vendas_previstas
2015-03-03,2015-03-03,5,3,1,3,2015,0.5,0.3333333333333333,1.6561561978606991
2015-03-04,2015-03-04,0,4,2,3,2015,0.5,0.3333333333333333,9.072773839063757
2015-03-05,2015-03-05,1,5,3,3,2015,0.55,0.36666666666666664,15.067622331099018
2015-03-06,2015-03-06,3,6,4,3,2015,0.7,0.4666666666666667,10.126177201798592
2015-03-07,2015-03-07,1,7,5,3,2015,0.75,0.5,2.7175608623254397
2015-03-08,2015-03-08,0,8,6,3,2015,0.75,0.5,2.393855307690649
2015-03-09,2015-03-09,3,9,0,3,2015,0.9,0.6,0.002929645108169191
2015-03-10,2015-03-10,6,10,1,3,2015,1.2,0.8,7.188657227033498
2015-03-11,2015-03-11,3,11,2,3,2015,1.35,0.9,2.1827157893616045
2015-03-12,2015-03-12,0,12,3,3,2015,1.35,0.9,4.573030025287802
2015-03-13,2015-03-13,7,13,4,3,2015,1.7,1.1333333333333333,4.476273985322358
2015-03-14,2015-03-14,0,14,5,3,2015,1.7,1.1333333333333333,0.006818681641457375
2015-03-15,2015-03-15,0,15,6,3,2015,1.7,1.1333333333333333,12.801867464112647
2015-03-16,2015-03-16,4,16,0,3,2015,1.9,1.2666666666666666,2.521378052431169
2015-03-17,2015-03-17,5,17,1,3,2015,2.15,1.4333333333333333,10.911158836033806
2015-03-18,2015-03-18,3,18,2,3,2015,2.3,1.5333333333333334,0.2903218888126411
2015-03-19,2015-03-19,0,19,3,3,2015,2.3,1.5333333333333334,2.172213941079546
2015-03-20,2015-03-20,8,20,4,3,2015,2.7,1.8,9.751394943401838
2015-03-21,2015-03-21,0,21,5,3,2015,2.7,1.8,9.843028166800828
2015-03-22,2015-03-22,0,22,6,3,2015,2.45,1.8,9.985198893929542
2015-03-23,2015-03-23,1,23,0,3,2015,2.25,1.8333333333333333,11.76815638212948
2015-03-24,2015-03-24,8,24,1,3,2015,2.65,2.1,8.941615847594004
2015-03-25,2015-03-25,22,25,2,3,2015,3.7,2.8333333333333335,3.1100808976353598
2015-03-26,2015-03-26,2,26,3,3,2015,3.65,2.9,10.605977978092875
2015-03-27,2015-03-27,5,27,4,3,2015,3.85,3.066666666666667,2.3165945423271905
2015-03-28,2015-03-28,0,28,5,3,2015,3.85,3.066666666666667,1.1178697143890342
2015-03-29,2015-03-29,0,29,6,3,2015,3.7,3.066666666666667,11.927411465531698
2015-03-30,2015-03-30,3,30,0,3,2015,3.55,3.1666666666666665,0.29478623715360347
2015-03-31,2015-03-31,12,31,1,3,2015,4.0,3.566666666666667,3.354939000997683
2015-04-01,2015-04-01,5,1,2,4,2015,4.25,3.566666666666667,0.5722311054416181
2015-04-02,2015-04-02,2,2,3,4,2015,4.0,3.466666666666667,9.157441874070042
2015-04-03,2015-04-03,0,3,4,4,2015,4.0,3.466666666666667,11.302680617388832
2015-04-04,2015-04-04,0,4,5,4,2015,4.0,3.433333333333333,2.5860182282185376
2015-04-05,2015-04-05,0,5,6,4,2015,3.8,3.3333333333333335,0.0491550372741288
2015-04-06,2015-04-06,0,6,0,4,2015,3.55,3.3,3.2250785258944887
2015-04-07,2015-04-07,3,7,1,4,2015,3.55,3.4,10.757806311211374
2015-04-08,2015-04-08,4,8,2,4,2015,3.75,3.433333333333333,3.0272913349092585
2015-04-09,2015-04-09,0,9,3,4,2015,3.35,3.2333333333333334,0.3128596125908945
2015-04-10,2015-04-10,4,10,4,4,2015,3.55,3.2666666666666666,0.010751334354050242
2015-04-11,2015-04-11,1,11,5,4,2015,3.6,3.3,5.449384310369779
2015-04-12,2015-04-12,0,12,6,4,2015,3.55,3.066666666666667,2.0244465148438264
2015-04-13,2015-04-13,2,13,0,4,2015,3.25,3.1333333333333333,9.536576971809499
2015-04-14,2015-04-14,1,14,1,4,2015,2.2,3.1666666666666665,9.842366775253554
2015-04-15,2015-04-15,5,15,2,4,2015,2.35,3.2,0.14155847314824396
2015-04-16,2015-04-16,5,16,3,4,2015,2.35,3.2,0.01942590917000846
2015-04-17,2015-04-17,3,17,4,4,2015,2.5,3.2,2.55896272671407
2015-04-18,2015-04-18,1,18,5,4,2015,2.55,3.2333333333333334,2.4269121421367235
2015-04-19,2015-04-19,0,19,6,4,2015,2.4,2.966666666666667,8.123643637943516
2015-04-20,2015-04-20,2,20,0,4,2015,1.9,3.033333333333333,0.28480211016947654
2015-04-21,2015-04-21,0,21,1,4,2015,1.65,3.033333333333333,10.786757361181305
2015-04-22,2015-04-22,3,22,2,4,2015,1.7,3.1,0.002191780821917808
2015-04-23,2015-04-23,2,23,3,4,2015,1.8,2.9,0.607116398260382
2015-04-24,2015-04-24,7,24,4,4,2015,2.15,2.4,0.3124628336898621
2015-04-25,2015-04-25,0,25,5,4,2015,2.15,2.3333333333333335,3.332661030123155
2015-04-26,2015-04-26,0,26,6,4,2015,2.15,2.1666666666666665,0.017095529048100175
2015-04-27,2015-04-27,3,27,0,4,2015,2.15,2.2666666666666666,10.873138221525082
2015-04-28,2015-04-28,3,28,1,4,2015,2.1,2.3666666666666667,1.4648907893124679
2015-04-29,2015-04-29,0,29,2,4,2015,2.1,2.2666666666666666,7.90215354348737
2015-04-30,2015-04-30,13,30,3,4,2015,2.55,2.3,5.35809391399046
2015-05-01,2015-05-01,0,1,4,5,2015,2.5,2.1333333333333333,12.322689909695491
2015-05-02,2015-05-02,0,2,5,5,2015,2.5,2.066666666666667,6.6295313057597705
2015-05-03,2015-05-03,0,3,6,5,2015,2.4,2.066666666666667,1.7861969290575588
2015-05-04,2015-05-04,3,4,0,5,2015,2.5,2.1666666666666665,8.346812343555218
2015-05-05,2015-05-05,1,5,1,5,2015,2.3,2.2,7.491549443086999
2015-05-06,2015-05-06,2,6,2,5,2015,2.15,2.2666666666666666,10.706606693401389
2015-05-07,2015-05-07,1,7,3,5,2015,2.05,2.2,0.017095529048100175
2015-05-08,2015-05-08,4,8,4,5,2015,2.2,2.2,0.002929645108169191
2015-05-09,2015-05-09,1,9,5,5,2015,2.25,2.2333333333333334,4.914006112999766
2015-05-10,2015-05-10,0,10,6,5,2015,2.15,2.1,1.772887872921919
2015-05-11,2015-05-11,7,11,0,5,2015,2.5,2.3,1.9235488230862419
2015-05-12,2015-05-12,3,12,1,5,2015,2.5,2.4,0.021022087114870622
2015-05-13,2015-05-13,3,13,2,5,2015,2.55,2.433333333333333,7.334952900082853
2015-05-14,2015-05-14,13,14,3,5,2015,2.85,2.8333333333333335,6.223161312992357
2015-05-15,2015-05-15,4,15,4,5,2015,3.05,2.8,1.240086466184231
2015-05-16,2015-05-16,2,16,5,5,2015,3.15,2.7,1.9399253966324148
2015-05-17,2015-05-17,0,17,6,5,2015,3.0,2.6,5.344905030924288
2015-05-18,2015-05-18,3,18,0,5,2015,3.0,2.6666666666666665,13.213959023192544
2015-05-19,2015-05-19,8,19,1,5,2015,3.4,2.933333333333333,2.0380202014541053
2015-05-20,2015-05-20,0,20,2,5,2015,2.75,2.8666666666666667,0.008766483839259574
2015-05-21,2015-05-21,5,21,3,5,2015,3.0,3.033333333333333,1.7545215135674894
2015-05-22,2015-05-22,6,22,4,5,2015,3.3,3.1333333333333333,3.2609005522185215
2015-05-23,2015-05-23,1,23,5,5,2015,3.35,3.1,7.253550701264712
2015-05-24,2015-05-24,0,24,6,5,2015,3.2,2.8666666666666667,0.6823588830669479
2015-05-25,2015-05-25,6,25,0,5,2015,3.45,3.066666666666667,6.178177459403783
2015-05-26,2015-05-26,2,26,1,5,2015,3.45,3.1333333333333333,7.977645917265392
2015-05-27,2015-05-27,6,27,2,5,2015,3.7,3.2333333333333334,2.1064656258376377
2015-05-28,2015-05-28,5,28,3,5,2015,3.75,3.3,2.931655089932414
2015-05-29,2015-05-29,10,29,4,5,2015,4.2,3.6333333333333333,0.3624299080858553
2015-05-30,2015-05-30,2,30,5,5,2015,4.3,3.2666666666666666,1.033224455615329
2015-05-31,2015-05-31,4,31,6,5,2015,4.15,3.4,2.4961073758844514
2015-06-01,2015-06-01,3,1,0,6,2015,4.15,3.5,9.565223931674916
2015-06-02,2015-06-02,2,2,1,6,2015,4.1,3.566666666666667,1.730545361260132
2015-06-03,2015-06-03,6,3,2,6,2015,3.75,3.6666666666666665,0.9856401564125443
2015-06-04,2015-06-04,0,4,3,6,2015,3.55,3.6333333333333333,2.456996872994193
2015-06-05,2015-06-05,5,5,4,6,2015,3.7,3.7333333333333334,2.3628207311595624
2015-06-06,2015-06-06,0,6,5,6,2015,3.7,3.7,7.475732678799079
2015-06-07,2015-06-07,0,7,6,6,2015,3.55,3.566666666666667,0.8778351446845285
2015-06-08,2015-06-08,1,8,0,6,2015,3.2,3.566666666666667,12.929855828268337
2015-06-09,2015-06-09,3,9,1,6,2015,3.35,3.6666666666666665,0.02556996185141463
2015-06-10,2015-06-10,2,10,2,6,2015,3.2,3.5,7.697107876586641
2015-06-11,2015-06-11,6,11,3,6,2015,3.2,3.6,7.595309024576187
2015-06-12,2015-06-12,3,12,4,6,2015,3.3,3.6,6.968245934189983
2015-06-13,2015-06-13,0,13,5,6,2015,3.3,3.1666666666666665,8.580747225789862
2015-06-14,2015-06-14,0,14,6,6,2015,3.0,3.033333333333333,13.96943280386841
2015-06-15,2015-06-15,7,15,0,6,2015,3.25,3.2,1.0369749466223346
2015-06-16,2015-06-16,2,16,1,6,2015,3.05,3.2666666666666666,0.6510345926121317
2015-06-17,2015-06-17,4,17,2,6,2015,3.0,3.3,0.406435426823842
2015-06-18,2015-06-18,3,18,3,6,2015,2.65,3.1333333333333333,13.997021418463257
2015-06-19,2015-06-19,3,19,4,6,2015,2.7,3.2333333333333334,7.582839645553122
2015-06-20,2015-06-20,0,20,5,6,2015,2.5,3.066666666666667,3.687630574799002
2015-06-21,2015-06-21,0,21,6,6,2015,2.35,2.8666666666666667,10.882511876168387
2015-06-22,2015-06-22,4,22,0,6,2015,2.45,2.966666666666667,0.28380211016947654
2015-06-23,2015-06-23,1,23,1,6,2015,2.2,3.0,6.587295666417374
2015-06-24,2015-06-24,5,24,2,6,2015,2.45,2.966666666666667,2.941811818508995
2015-06-25,2015-06-25,2,25,3,6,2015,2.3,2.966666666666667,5.683954527350269
2015-06-26,2015-06-26,7,26,4,6,2015,2.65,3.0,1.7825239002249975
2015-06-27,2015-06-27,0,27,5,6,2015,2.65,2.8333333333333335,2.59409992991022
2015-06-28,2015-06-28,0,28,6,6,2015,2.6,2.5,2.4765020813275265
2015-06-29,2015-06-29,10,29,0,6,2015,2.95,2.7666666666666666,5.14895885671945
2015-06-30,2015-06-30,10,30,1,6,2015,3.35,2.966666666666667,7.413594268584546
2015-07-01,2015-07-01,6,1,2,7,2015,3.35,3.066666666666667,0.0053876571105776015
2015-07-02,2015-07-02,3,2,3,7,2015,3.35,3.1,2.315528133872514
2015-07-03,2015-07-03,2,3,4,7,2015,3.45,2.966666666666667,0.39335206199326306
2015-07-04,2015-07-04,0,4,5,7,2015,3.45,2.966666666666667,8.399434759961977
2015-07-05,2015-07-05,0,5,6,7,2015,3.1,2.8,2.3335892033744257
2015-07-06,2015-07-06,2,6,0,7,2015,3.1,2.8666666666666667,2.187435610186472
2015-07-07,2015-07-07,3,7,1,7,2015,3.05,2.966666666666667,0.8039611589846543
2015-07-08,2015-07-08,2,8,2,7,2015,3.0,3.0,1.3877006822416238
2015-07-09,2015-07-09,1,9,3,7,2015,2.9,2.933333333333333,7.428036450308331
2015-07-10,2015-07-10,3,10,4,7,2015,3.05,2.966666666666667,8.49365429217385
2015-07-11,2015-07-11,1,11,5,7,2015,3.1,2.8,9.199662409035822
2015-07-12,2015-07-12,0,12,6,7,2015,2.9,2.7,11.134144718191028
2015-07-13,2015-07-13,0,13,0,7,2015,2.85,2.7,0.00838106147384498
2015-07-14,2015-07-14,2,14,1,7,2015,2.7,2.7666666666666666,2.286898332549818
2015-07-15,2015-07-15,1,15,2,7,2015,2.65,2.566666666666667,6.159235905822252
2015-07-16,2015-07-16,3,16,3,7,2015,2.45,2.6,1.9819862664731804
2015-07-17,2015-07-17,2,17,4,7,2015,2.55,2.533333333333333,11.249764337561292
2015-07-18,2015-07-18,0,18,5,7,2015,2.55,2.433333333333333,2.144962027446917
2015-07-19,2015-07-19,0,19,6,7,2015,2.05,2.3333333333333335,3.9608704388416807
2015-07-20,2015-07-20,2,20,0,7,2015,1.65,2.4,0.007337912410688144
2015-07-21,2015-07-21,1,21,1,7,2015,1.4,2.433333333333333,8.18120870697626
2015-07-22,2015-07-22,2,22,2,7,2015,1.35,2.3666666666666667,7.002436999927529
2015-07-23,2015-07-23,4,23,3,7,2015,1.45,2.466666666666667,6.240403427412583
2015-07-24,2015-07-24,1,24,4,7,2015,1.5,2.3333333333333335,0.5454379310733402
2015-07-25,2015-07-25,0,25,5,7,2015,1.5,2.2666666666666666,2.8074988799049856
2015-07-26,2015-07-26,0,26,6,7,2015,1.4,2.033333333333333,9.17979231443828
2015-07-27,2015-07-27,2,27,0,7,2015,1.35,2.1,0.9124947073285276
2015-07-28,2015-07-28,5,28,1,7,2015,1.5,2.2666666666666666,7.228901259724236
2015-07-29,2015-07-29,3,29,2,7,2015,1.6,2.033333333333333,7.83622184588028
2015-07-30,2015-07-30,7,30,3,7,2015,1.8,1.9333333333333333,0.002929645108169191
2015-07-31,2015-07-31,5,31,4,7,2015,2.0,1.9,8.949911216238286
2015-08-01,2015-08-01,0,1,5,8,2015,2.0,1.8,8.478514473061844
2015-08-02,2015-08-02,0,2,6,8,2015,2.0,1.7333333333333334,2.636447666912521
2015-08-03,2015-08-03,2,3,0,8,2015,2.0,1.8,8.673851620638867
2015-08-04,2015-08-04,2,4,1,8,2015,2.05,1.8666666666666667,0.0053876571105776015
2015-08-05,2015-08-05,0,5,2,8,2015,1.9,1.8,2.2189990340979686
2015-08-06,2015-08-06,0,6,3,8,2015,1.8,1.7,10.815938451424854
2015-08-07,2015-08-07,3,7,4,8,2015,1.95,1.7333333333333334,11.141180774444194
2015-08-08,2015-08-08,0,8,5,8,2015,1.95,1.7,1.0332169383384722
2015-08-09,2015-08-09,0,9,6,8,2015,1.85,1.6,23.70926565029977
2015-08-10,2015-08-10,2,10,0,8,2015,1.9,1.6333333333333333,0.002191780821917808
2015-08-11,2015-08-11,4,11,1,8,2015,2.0,1.7666666666666666,0.0053876571105776015
2015-08-12,2015-08-12,4,12,2,8,2015,2.0,1.9,6.017705214898019
2015-08-13,2015-08-13,3,13,3,8,2015,2.1,1.9333333333333333,7.089704720226739
2015-08-14,2015-08-14,1,14,4,8,2015,2.15,1.9333333333333333,10.50112676973564
2015-08-15,2015-08-15,0,15,5,8,2015,2.15,1.8333333333333333,0.00900457907735481
2015-08-16,2015-08-16,0,16,6,8,2015,2.05,1.7666666666666666,11.73235912563463
2015-08-17,2015-08-17,5,17,0,8,2015,2.05,1.9333333333333333,8.249058578955067
2015-08-18,2015-08-18,2,18,1,8,2015,2.0,2.0,2.59000939611337
2015-08-19,2015-08-19,3,19,2,8,2015,1.8,2.033333333333333,0.014673681641457374
2015-08-20,2015-08-20,3,20,3,8,2015,1.7,2.1,10.706606693401389
2015-08-21,2015-08-21,1,21,4,8,2015,1.75,2.066666666666667,1.0369749466223346
2015-08-22,2015-08-22,0,22,5,8,2015,1.75,1.9333333333333333,2.398910348499416
2015-08-23,2015-08-23,0,23,6,8,2015,1.65,1.9,10.232095286508974
2015-08-24,2015-08-24,4,24,0,8,2015,1.75,2.033333333333333,2.1085655142486277
2015-08-25,2015-08-25,2,25,1,8,2015,1.85,2.1,1.6139667269612283
2015-08-26,2015-08-26,4,26,2,8,2015,2.05,2.1666666666666665,4.150735635522182
2015-08-27,2015-08-27,3,27,3,8,2015,2.05,2.1,6.101516889806887
2015-08-28,2015-08-28,6,28,4,8,2015,2.35,2.2,4.992649290764292
2015-08-29,2015-08-29,0,29,5,8,2015,2.35,1.9666666666666666,1.670659953225506
2015-08-30,2015-08-30,0,30,6,8,2015,2.25,1.8,1.6899533483066551
2015-08-31,2015-08-31,14,31,0,8,2015,2.75,2.2666666666666666,10.625120836939418
2015-09-01,2015-09-01,1,1,1,9,2015,2.6,2.3,2.9627901690074436
2015-09-02,2015-09-02,5,2,2,9,2015,2.7,2.4,1.396985218324098
2015-09-03,2015-09-03,3,3,3,9,2015,2.8,2.433333333333333,2.498161549402574
2015-09-04,2015-09-04,3,4,4,9,2015,2.95,2.533333333333333,8.183959696237244
2015-09-05,2015-09-05,2,5,5,9,2015,3.05,2.6,4.231205292060667
2015-09-06,2015-09-06,0,6,6,9,2015,2.8,2.5,4.480781614639638
2015-09-07,2015-09-07,0,7,0,9,2015,2.7,2.5,2.4876319556837925
2015-09-08,2015-09-08,0,8,1,9,2015,2.55,2.5,2.4272857216821784
2015-09-09,2015-09-09,0,9,2,9,2015,2.4,2.433333333333333,9.939205629712967
2015-09-10,2015-09-10,4,10,3,9,2015,2.55,2.433333333333333,2.3372530907637215
2015-09-11,2015-09-11,5,11,4,9,2015,2.8,2.466666666666667,2.61124233426374
2015-09-12,2015-09-12,0,12,5,9,2015,2.8,2.3666666666666667,10.026020666671256
2015-09-13,2015-09-13,0,13,6,9,2015,2.6,2.3333333333333335,8.218639910718279
2015-09-14,2015-09-14,4,14,0,9,2015,2.7,2.466666666666667,0.006818681641457375
2015-09-15,2015-09-15,1,15,1,9,2015,2.55,2.5,1.3268122522351111
2015-09-16,2015-09-16,3,16,2,9,2015,2.55,2.433333333333333,2.4686407086106312
2015-09-17,2015-09-17,2,17,3,9,2015,2.35,2.433333333333333,0.006818681641457375
2015-09-18,2015-09-18,0,18,4,9,2015,2.35,2.3333333333333335,9.156603373917187
2015-09-19,2015-09-19,0,19,5,9,2015,2.35,2.2333333333333334,8.687061463211224
2015-09-20,2015-09-20,0,20,6,9,2015,1.65,2.2,2.321945367757987
2015-09-21,2015-09-21,0,21,0,9,2015,1.6,2.2,8.251787483089611
2015-09-22,2015-09-22,2,22,1,9,2015,1.45,2.2666666666666666,6.137500658649141
2015-09-23,2015-09-23,3,23,2,9,2015,1.45,2.2333333333333334,1.9839872589990017
2015-09-24,2015-09-24,4,24,3,9,2015,1.5,2.3,0.006818681641457375
2015-09-25,2015-09-25,2,25,4,9,2015,1.5,2.2333333333333334,1.4350600533464344
2015-09-26,2015-09-26,4,26,5,9,2015,1.7,2.2666666666666666,0.28380211016947654
2015-09-27,2015-09-27,0,27,6,9,2015,1.7,2.066666666666667,0.008766483839259574
2015-09-28,2015-09-28,7,28,0,9,2015,2.05,2.3,9.565223931674916
2015-09-29,2015-09-29,9,29,1,9,2015,2.5,2.6,8.404506594703442
2015-09-30,2015-09-30,5,30,2,9,2015,2.55,2.3,4.236980143617175
2015-10-01,2015-10-01,3,1,3,10,2015,2.45,2.3666666666666667,9.249130286568777
2015-10-02,2015-10-02,4,2,4,10,2015,2.65,2.3333333333333335,9.730048999518717
2015-10-03,2015-10-03,1,3,5,10,2015,2.7,2.2666666666666666,5.667280841421513
2015-10-04,2015-10-04,0,4,6,10,2015,2.5,2.1666666666666665,0.9757241584374772
2015-10-05,2015-10-05,0,5,0,10,2015,2.45,2.1,7.800672992989982
2015-10-06,2015-10-06,0,6,1,10,2015,2.3,2.1,1.7361393835781695
2015-10-07,2015-10-07,2,7,2,10,2015,2.3,2.1666666666666665,3.1414157596662204
2015-10-08,2015-10-08,1,8,3,10,2015,2.35,2.2,10.890322495974413
2015-10-09,2015-10-09,7,9,4,10,2015,2.7,2.433333333333333,10.846795744820685
2015-10-10,2015-10-10,0,10,5,10,2015,2.7,2.3,1.7519668836716387
2015-10-11,2015-10-11,0,11,6,10,2015,2.7,2.1333333333333333,9.046972080110258
2015-10-12,2015-10-12,0,12,0,10,2015,2.6,2.1333333333333333,4.050968217462486
2015-10-13,2015-10-13,2,13,1,10,2015,2.55,2.2,5.231909287663209
2015-10-14,2015-10-14,1,14,2,10,2015,2.4,2.1,0.6698109528413044
2015-10-15,2015-10-15,1,15,3,10,2015,2.35,2.1,1.7361393835781695
2015-10-16,2015-10-16,1,16,4,10,2015,2.2,2.033333333333333,0.017095529048100175
2015-10-17,2015-10-17,2,17,5,10,2015,2.3,2.033333333333333,9.07325632378448
2015-10-18,2015-10-18,0,18,6,10,2015,1.95,2.033333333333333,5.183081473085756
2015-10-19,2015-10-19,4,19,0,10,2015,1.7,2.1666666666666665,0.8777472682646453
2015-10-20,2015-10-20,3,20,1,10,2015,1.6,2.2666666666666666,0.0053876571105776015
2015-10-21,2015-10-21,4,21,2,10,2015,1.65,2.4,10.452719126166363
2015-10-22,2015-10-22,3,22,3,10,2015,1.6,2.433333333333333,0.6899938724890582
2015-10-23,2015-10-23,0,23,4,10,2015,1.55,2.3333333333333335,1.2414601449053468
2015-10-24,2015-10-24,0,24,5,10,2015,1.55,2.2,10.824790762951439
2015-10-25,2015-10-25,0,25,6,10,2015,1.55,2.1333333333333333,10.776582773244378
2015-10-26,2015-10-26,1,26,0,10,2015,1.6,2.033333333333333,9.878869461145554
2015-10-27,2015-10-27,1,27,1,10,2015,1.55,2.066666666666667,2.762258968731425
2015-10-28,2015-10-28,4,28,2,10,2015,1.7,1.9666666666666666,9.441545933254696
2015-10-29,2015-10-29,2,29,3,10,2015,1.45,1.7333333333333334,0.00838106147384498
2015-10-30,2015-10-30,3,30,4,10,2015,1.6,1.6666666666666667,9.32741426295074
2015-10-31,2015-10-31,6,31,5,10,2015,1.9,1.7666666666666666,7.072700265230646
2015-11-01,2015-11-01,0,1,6,11,2015,1.9,1.6333333333333333,2.336498274347298
2015-11-02,2015-11-02,0,2,0,11,2015,1.8,1.6,10.887469503685933
2015-11-03,2015-11-03,0,3,1,11,2015,1.75,1.6,0.015022087114870622
2015-11-04,2015-11-04,3,4,2,11,2015,1.85,1.7,16.804792500248418
2015-11-05,2015-11-05,1,5,3,11,2015,1.85,1.7333333333333334,7.265392398327586
2015-11-06,2015-11-06,4,6,4,11,2015,1.95,1.8,2.609989447255251
2015-11-07,2015-11-07,0,7,5,11,2015,1.95,1.7666666666666666,2.4272857216821784
2015-11-08,2015-11-08,0,8,6,11,2015,1.75,1.5333333333333334,2.1644840302573187
2015-11-09,2015-11-09,1,9,0,11,2015,1.65,1.5666666666666667,1.6899533483066551
2015-11-10,2015-11-10,1,10,1,11,2015,1.5,1.6,2.5492239588065773
2015-11-11,2015-11-11,1,11,2,11,2015,1.4,1.6333333333333333,1.9328672016114994
2015-11-12,2015-11-12,3,12,3,11,2015,1.55,1.6666666666666667,11.678599403937683
2015-11-13,2015-11-13,1,13,4,11,2015,1.6,1.6666666666666667,0.8045414101962507
2015-11-14,2015-11-14,0,14,5,11,2015,1.6,1.6333333333333333,19.659686741659627
2015-11-15,2015-11-15,0,15,6,11,2015,1.55,1.6,2.404636512718623
2015-11-16,2015-11-16,2,16,0,11,2015,1.6,1.6,1.8071330187808305
2015-11-17,2015-11-17,0,17,1,11,2015,1.4,1.6,9.765058254735818
2015-11-18,2015-11-18,0,18,2,11,2015,1.3,1.4666666666666666,8.743198138158753
2015-11-19,2015-11-19,3,19,3,11,2015,1.3,1.4666666666666666,2.1249541106549437
2015-11-20,2015-11-20,3,20,4,11,2015,1.15,1.4333333333333333,0.8003944970261362
2015-11-21,2015-11-21,0,21,5,11,2015,1.15,1.3333333333333333,0.05582170394079547
2015-11-22,2015-11-22,0,22,6,11,2015,1.15,1.3333333333333333,0.015022087114870622
2015-11-23,2015-11-23,5,23,0,11,2015,1.4,1.5,7.4852103633518094
2015-11-24,2015-11-24,1,24,1,11,2015,1.3,1.5333333333333334,7.257992021998137
2015-11-25,2015-11-25,2,25,2,11,2015,1.35,1.5666666666666667,10.484564025635985
2015-11-26,2015-11-26,4,26,3,11,2015,1.35,1.6666666666666667,1.8913597276679404
2015-11-27,2015-11-27,2,27,4,11,2015,1.45,1.6,0.038055220424311954
2015-11-28,2015-11-28,0,28,5,11,2015,1.45,1.5333333333333334,2.516455567642231
2015-11-29,2015-11-29,0,29,6,11,2015,1.4,1.4333333333333333,2.126381037376344
2015-11-30,2015-11-30,15,30,0,11,2015,2.1,1.7333333333333334,1.364049161683889
2015-12-01,2015-12-01,0,1,1,12,2015,2.05,1.7333333333333334,0.6388902995429762
2015-12-02,2015-12-02,0,2,2,12,2015,1.9,1.7333333333333334,0.554086933031991
2015-12-03,2015-12-03,2,3,3,12,2015,1.95,1.8,3.0335280371941957
2015-12-04,2015-12-04,0,4,4,12,2015,1.95,1.7,1.99620464029013
2015-12-05,2015-12-05,0,5,5,12,2015,1.95,1.6666666666666667,3.3504813220261433
2015-12-06,2015-12-06,0,6,6,12,2015,1.85,1.5333333333333334,9.021983191076814
2015-12-07,2015-12-07,4,7,0,12,2015,2.05,1.6666666666666667,0.8039611589846543
2015-12-08,2015-12-08,6,8,1,12,2015,2.35,1.8666666666666667,0.006818681641457375
2015-12-09,2015-12-09,2,9,2,12,2015,2.3,1.9,2.366773931555664
2015-12-10,2015-12-10,2,10,3,12,2015,2.25,1.9333333333333333,4.153031332487447
2015-12-11,2015-12-11,3,11,4,12,2015,2.4,2.0,2.2342274764445302
2015-12-12,2015-12-12,0,12,5,12,2015,2.4,1.9,2.4975517858769773
2015-12-13,2015-12-13,0,13,6,12,2015,2.15,1.8666666666666667,9.930670338506234
2015-12-14,2015-12-14,4,14,0,12,2015,2.3,2.0,7.632149959909376
2015-12-15,2015-12-15,1,15,1,12,2015,2.25,2.033333333333333,10.557704667667418
2015-12-16,2015-12-16,3,16,2,12,2015,2.2,2.066666666666667,0.5958371652084068
2015-12-17,2015-12-17,2,17,3,12,2015,2.2,2.1333333333333333,5.504962813915028
2015-12-18,2015-12-18,5,18,4,12,2015,2.45,2.3,0.00900457907735481
2015-12-19,2015-12-19,0,19,5,12,2015,2.45,2.2,10.895014254582932
2015-12-20,2015-12-20,0,20,6,12,2015,1.7,2.1,2.456996872994193
2015-12-21,2015-12-21,3,21,0,12,2015,1.85,2.2,0.953491081736656
2015-12-22,2015-12-22,1,22,1,12,2015,1.9,2.2333333333333334,2.1566450150661107
2015-12-23,2015-12-23,2,23,2,12,2015,1.9,2.1333333333333333,10.815938451424854
2015-12-24,2015-12-24,0,24,3,12,2015,1.9,2.1,2.185366973803566
2015-12-25,2015-12-25,0,25,4,12,2015,1.9,2.033333333333333,0.021022087114870622
2015-12-26,2015-12-26,0,26,5,12,2015,1.9,1.9,0.8936216027250391
2015-12-27,2015-12-27,0,27,6,12,2015,1.7,1.8333333333333333,2.3140839950410923
2015-12-28,2015-12-28,3,28,0,12,2015,1.55,1.9333333333333333,1.0290661786203936
2015-12-29,2015-12-29,2,29,1,12,2015,1.55,2.0,2.856673733048654
2015-12-30,2015-12-30,7,30,2,12,2015,1.8,1.7333333333333334,12.681804485172831
2015-12-31,2015-12-31,1,31,3,12,2015,1.7,1.7666666666666666,3.725007987383121
2016-01-01,2016-01-01,0,1,4,1,2016,1.7,1.7666666666666666,1.9380525784510487
2016-01-02,2016-01-02,0,2,5,1,2016,1.7,1.7,1.2154519793462992
2016-01-03,2016-01-03,0,3,6,1,2016,1.5,1.7,2.6272755143581907
2016-01-04,2016-01-04,1,4,0,1,2016,1.5,1.7333333333333334,5.754829222283981
2016-01-05,2016-01-05,3,5,1,1,2016,1.5,1.8333333333333333,6.526542623484005
2016-01-06,2016-01-06,0,6,2,1,2016,1.4,1.7,4.6244835166084695
2016-01-07,2016-01-07,3,7,3,1,2016,1.3,1.6,4.313664884157217
2016-01-08,2016-01-08,4,8,4,1,2016,1.5,1.6666666666666667,1.1791081712141194
2016-01-09,2016-01-09,0,9,5,1,2016,1.5,1.6,3.433810809126449
2016-01-10,2016-01-10,0,10,6,1,2016,1.35,1.5,1.411724161815821
